Description
"<p><strong><strong>Sape</strong> </strong>– это сервисы для рекламы и продвижения в интернете. Мы лидеры рынка digital - рекламы и за 17 лет прошли путь от монопродукта (биржа ссылок) до экосистемы, в которую сегодня входят более 10 сервисов.</p> <p>Один из наших продуктов <strong>RTB Sape </strong>- это 20 000 площадок для медийной рекламы, 10 млрд показов в месяц, свой стек технологий, собственный инвентарь и крупнейшие программатик каналы на любых устройствах.</p> <p>Для того, чтобы извлекать смысл из данных, находить зависимости, корреляцию, инсайты, и на основании этого формировать эксперименты, мы ищем коллегу <strong>Junior Data scientist </strong>в нашу команду RTB.</p> <p><strong><strong>Чем предстоит заниматься</strong>:</strong></p> <ul> <li> <p>Выполнять разведочный анализ данных (EDA), выявлять закономерности в данных;</p> </li> <li> <p>Обрабатывать данные: очистка, преобразование форматов, работа с пропущенными значениями и базовая нормализация;</p> </li> <li> <p>Проводить фича-инжиниринг, создавая признаки для моделей на основе доступных данных;</p> </li> <li> <p>Обучать модели машинного обучения, используя библиотеки Python;</p> </li> <li> <p>Оценивать качество моделей с использованием предложенных шаблонов для расчета метрик;</p> </li> <li> <p>Участвовать в тестировании и мониторинге моделей, включая контроль за качеством работы в продакшене и сбор необходимых данных для отчетов;</p> </li> <li> <p>Готовить аналитические отчеты.</p> </li> </ul> <p> </p> <p><strong><strong>Что мы ждем от вас:</strong></strong></p> <ul> <li> <p>Высшее техническое образование;</p> </li> <li> <p>Базовые знания теории и практики машинного обучения, понимание принципов работы моделей классификации, регрессии, кластеризации;</p> </li> <li> <p>Уверенное владение Python (NumPy, Pandas, Scikit-learn), опыт работы с Jupyter Notebook;</p> </li> <li> <p>Навыки написания SQL-запросов для обработки данных (работа с JOIN, фильтрация, группировка, оконные функции);</p> </li> <li> <p>Опыт выполнения EDA и подготовки данных для обучения моделей;</p> </li> <li> <p>Умение визуализировать данные с использованием стандартных библиотек (например, Matplotlib, Seaborn);</p> </li> <li> <p>Готовность и желание учиться, получать наставничество и работать над задачами в рамках согласованных сроков;</p> </li> <li> <p>Внимательность, ответственность, умение работать в команде и предлагать инициативы для улучшения процессов.</p> </li> </ul> <p><strong><strong>Будет плюсом:</strong></strong></p> <ul> <li> <p>Опыт работы с продуктами RTB, понимание экосистемы медийной рекламы и программатик-технологий;</p> </li> <li> <p>Понимание основных метрик и процессов в области digital-рекламы (CTR, CPM, eCPM);</p> </li> <li> <p>Участие в сторонних проектах или выполненных кейсах в области машинного обучения (портфолио или ссылки на GitHub);</p> </li> <li> <p>Курсы по Data Science или сертификаты, подтверждающие компетенции в анализе данных и машинном обучении.</p> </li> </ul> <p> </p> <p><strong><strong>Что мы готовы предложить:</strong></strong></p> <ul> <li> <p>Возможность выбора удобного формата работы: офис/ частичная удалёнка/ полная удалёнка;</p> </li> <li> <p>Официальное оформление и выплату зарплаты 2 раза в месяц;</p> </li> <li> <p>График работы: 5 дней / 40 часов в неделю с 10:00 до 19:00;</p> </li> <li> <p>ДМС после испытательного срока;</p> </li> <li> <p>Уютный офис в шаговой доступности от м. Водный стадион и станции МЦК Балтийская (10-15 минут);</p> </li> <li> <p>Систему наставничества, планы развития, обучение за счет компании;</p> </li> <li> <p>Работу среди профессионалов;</p> </li> <li> <p>Стабильность – группа компаний на рынке с 2007 года и занимает лидирующие позиции;</p> </li> <li> <p>Профессиональный и карьерный рост;</p> </li> <li> <p>Возможность самореализации – мы ценим проактивных и инициативных людей.</p> </li> </ul>"
"<p><em>ТОПовый IT-Хаб ищет опытных ML-инженеров в &quot;Центр технологий искусственного интелекта&quot;. Рассматриваем кандидатов уровня Middle и выше.</em></p> <p><strong>Технологии, которыми предстоит заниматься</strong>:</p> <ul> <li>Диалоговые системы.</li> <li>Компьютерное зрение.</li> <li>Рекомендательные системы.</li> <li>Речевые технологии.</li> <li>ML-антифрод.</li> <li>Предиктивные технологии.</li> </ul> <p><strong>УСЛОВИЯ</strong></p> <ol> <li>Постоянно растущий доход - договариваемся на интервью.</li> <li>Полностью удаленный формат / в офисе (обсуждаем).</li> <li>Постоянное развитие и карьерный рост.</li> <li>ДМС и выгодная страховка для родных.</li> <li>Работа в банке с многолетней историей.</li> <li>Льготные условия на продукты банка.</li> <li>Частичная оплата спортивных занятий.</li> <li>Эффективные советы по финансовым и юр.вопросам от специалистов.</li> <li>Несколько дополнительных дней отпуска.</li> <li>Оплачиваем участие в топовых AI-конференциях 2—3 раза в год.</li> </ol> <p><strong>ОБЯЗАННОСТИ</strong></p> <ol> <li>Исследовать научные статьи, строить гипотезы и тестировать их, доносить результат до команды.</li> <li>Улучшать качество моделей.</li> <li>Ускорять работу моделей.</li> <li>Писать воспроизводимый код, оформлять эксперименты в воспроизводимые пайплайны.</li> </ol> <p><strong>ТРЕБОВАНИЯ</strong></p> <ul> <li>Опыт разработки ML-моделей с использованием DL-фреймворков (Pytorch, Jax/Tensorflow и др.) и их применения в продакшне.</li> <li>Разбираетесь в принципах работы современных алгоритмов машинного обучения.</li> <li>Знаете Python.</li> <li>Умеете декомпозировать задачу в переиспользуемые и тестируемые библиотеки и компоненты.</li> <li>Знаете теорию в сфере математики, прикладной статистики, алгоритмов и структур данных.</li> <li>Готовы читать научные статьи на англ. языке.</li> <li>Знаете Linux, Git, Bash и Docker.</li> </ul> <p>Жмите “<strong>ОТКЛИКНУТЬСЯ</strong>” и записывайтесь на собеседование! Обрабатываем отклики 24/7.</p> <p><em>Возможно, вы искали: ML-engineer, ML-инженер, Machine Learning, разработчик машинного обучения, программист искусственного интеллекта, AI developer, Computer Vision, Algorithms и др.</em></p> <p><em>ОБРАЩАЕМ ВНИМАНИЕ, после отклика на данную вакансию потребуется предоставление информации или выполнение иных действий на сторонних информационных ресурсах.</em></p>"
"<p><strong>BELL INTEGRATOR</strong> – крупный системный интегратор страны. Мы являемся аккредитованной ИТ– компанией.<br />На текущий момент с нами работает более 2500 высококлассных аналитиков, руководителей проектов, разработчиков, тестировщиков и специалистов по сопровождению крупных информационных систем. Bell Integrator активно реализует проекты по всей России, среди наших заказчиков – ведущие системообразующие финансовые, телеком и ритейл компании страны.<br />Центральный офис Bell Integrator расположен в Москве, представительства – в Нижнем Новгороде, Пензе, Саратове, Уфе, Санкт-Петербурге, Минске (Беларусь).</p> <p><em>Сейчас мы в поиске DevOps инженер (DSAP) Middle+/Senior </em></p> <p><strong>Обязанности:</strong></p> <ul> <li>Внедрение, администрирование, развитие <strong>Data Science Analytical Platform (Kubernetes кластер + JupyterHub и AirFlow) и Data Platform (Kubernetes, s3, Spark);</strong></li> <li>Развитие и поддержка существующих DevOps pipelines для проектов, запускаемых на платформах;</li> <li>Поддержка окружений разработки для команд Data Scientists и Data Engineers;</li> <li>Обеспечение работы продуктовых решений, запускаемых на платформах;</li> <li>Настройка мониторинга сервисов <strong>(JupyterHub, Airflow, Spark, Kubernetes и др.) и оповещений</strong>;</li> <li>Разработка документации DevOps процессов.</li> </ul> <strong>Требования:</strong> <ul> <li>Релевантный опыт работы от 2х лет;</li> <li>Опыт администрирования/опытный пользователь <strong>OC Linux (RHEL, CentOS)</strong>;</li> <li>Опыт работы с системами оркестрации контейнеро<strong>в (K8S, OpenShift)</strong>;</li> <li>Infrastructure as code <strong>(Ansible+Terraform)</strong>;</li> <li>Опыт работы с <strong>CI/CD (Jenkins, Bamboo, TeamCity и др.)</strong></li> <li>Опыт работы с системами контроля версий <strong>(Bitbucket, GitLab и др.</strong>);</li> <li>Опыт работы с хранилищем артефактов <strong>(Artifactory, Nexus и др</strong>.);</li> <li>Опыт работы с инструментами мониторинга <strong>(Grafana, Prometheus, Zabbix)</strong>;</li> <li>Понимание принципов виртуализации, <strong>SDS и SDN;</strong></li> <li>Опыт проектирования распределенных приложений;</li> <li>Опыт работы с корпоративными хранилищами данных и понимание принципов их построения.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с<strong> JupyterHub и AirFlow;</strong></li> <li>Проактивное самостоятельное обучение</li> <li>Опыт взаимодействия с data engineers и data scientists;</li> <li>Опыт работы с инструментами контроля качества моделей – например MLFlow, kubeflow и похожих;</li> <li>Опыт работы с другими инструментами <strong>BigData и DevOps (ELK, nginx, kafka, и др.);</strong></li> <li>Опыт программирования на<strong> Python, Apache Spark, Go, PHP;</strong></li> <li>Опыт работы с <strong>СУБД noSQL, PostgreSQL.</strong></li> </ul> <strong>Условия:</strong> <ul> <li>Достойный уровень заработной платы (по итогам технического интервью);</li> <li>Работа в аккредитованной IT компании;</li> <li>Сотрудничество: ТК РФ, ИП, ГПХ;</li> <li>ДМС, расширенные возможности стандартного социального пакета;</li> <li>Корпоративный абонемент на фитнес и курсы английского языка;</li> <li>Командная работа по гибким методологиям;</li> <li>Реферальная система «Приведи друга – получи бонус»;</li> <li><strong>Дистанционный формат работы.</strong></li> </ul>"
"<p>Привет, мы <strong>Innovative People</strong> – аккредитованная IT-компания, 17+ лет на рынке предоставляем комплексные услуги в сфере IT: Заказная разработка| IT аутсорсинг| AR/VR.<br /><br />Сейчас на проект в продуктовую компанию - одну из лидирующих стриминговых платформ в сфере музыки и потокового аудио приглашаем DataOps инженеров.</p> <p>Сейчас в команде DataOps 3 человека, усиляем команду +2 опытных специалиста.<br />Команда DevOps отдельно.<br /><br /><strong>Наш стек:</strong> Spark/Trino/Hadoop/ JupiterHub /AirFlow /ETL/ S3/ HDFS /Cassandra</p> <p><strong>Ближайшие задачи:</strong><br />-Работа по развитию собственной дата-платформы<br />-Работа по созданию собственной ML-платформы<br />-Поддержка MRS-кластера<br />-Поддержка, настройка etl-процессов и дагов - помощь аналитикам<br />-Кросс-комадное взаимодействие с дата/ML-инженерами</p> <p><strong>Что будем делать:</strong><br />-Поддерживать инфраструктуру отделов Data Science, Data Engineering, Data Analytics<br />-Развивать процессы CI/CD в рамках используемых ML/DS/DE/DA инструментов<br />-Настраивать существующие инструменты и разворачивать новые в k8s<br />-Обеспечивать работоспособность NoSQL баз данных</p> <p><strong>Мы ожидаем, что ты имеешь такой опыт:</strong><br />-Уверенное понимание принципов работы Kubernetes.<br />(При этом для каких целей он использовался - не принципиально)<br />-Практический опыт работы с terraform/ terragrunt<br />-Опыт работы с helm<br />-GitOPS практики<br />-Опыт разработки на Python на уровне скриптов, понимание кода<br />-Понимание требований к работе Python-приложений в нагруженной среде<br />-Инструменты Airflow<br /><br /><strong>Будет плюсом:</strong><br />Опыт работы с spark, hadoop</p> <p><strong>Условия работы:</strong><br />-Удаленка из любой локации, гибкий график, все по ТК РФ. Для желающих есть офис в Мск.<br />-ДМС со стоматологией с 2-ой рабочей недели<br />-Возможности посещения профильных конференций, семинаров, курсов повышения квалификации.<br />-Удобная и мощная техника для работы.<br />-Прикольный корпоративный мерч (+ всегда открыты новым идеям:)</p> <p><strong>Этапы взаимодействия:</strong><br />- HR интервью 20 мин<br />- Техническое интервью с тех.командой 1 час<br />- Оффер</p> <p> </p>"
"<p>Мы ищем талантливого и целеустремленного Data Science стажера для решения не менее амбициозных задач. Наша команда занимается применением GigaChat в различных процессах Банка. Для решения задач нужны как навыки классического моделирования, так и знание NLP. Для кандидата важно не бояться экспериментировать и уметь исследовать.</p> <p><strong>Обязанности</strong></p> <ul> <li>разработка RAG-системы, работа над ее улучшением</li> <li>подготовка разметки данных и скриптов для автоматического подсчета метрик качества решения</li> <li>сбор, анализ и подготовка данных для моделирования</li> <li>помощь во внедрении результатов исследований</li> <li>исследование применений других LLM-техник в новых бизнес-задачах</li> <li>презентация результатов исследований бизнес-заказчиками.</li> </ul> <p><strong>Требования</strong></p> <ul> <li>статус студента бакалавриата/магистратуры на момент трудоустройства</li> <li>уверенное знание алгоритмов машинного обучения, теории вероятности и математической статистики</li> <li>умение писать код на Python, SQL и использовать классические библиотеки машинного обучения (scikit-learn, pandas, numpy, matplotlib)</li> <li>понимание базовых концепций работы с LLM (их архитектура, RAG, агентский подход и тд)</li> <li>опыт работы с библиотекой transformers, также желательно быть знакомым с langchain</li> <li>опыт с Git</li> <li>приветствуется опыт работы с большими данными (Hadoop, Spark, Polars, Dask, GreenPlum) и опыт разработки моделей машинного обучения.</li> </ul> <p><strong>Условия</strong></p> <ul> <li>комфортный современный офис рядом с м. Тульская</li> <li>корпоративный спортзал и зоны отдыха</li> <li>крупнейшее DS&amp;AI community - более 600 DS банка, включая: регулярный обмен знаниями, опытом и лучшими практиками, интерактивные лекции и мастер-классы от ведущих ВУЗов и экспертов технологических компаний, дайджест о самых последних разработках в области DS&amp;AI и отчеты с крупнейших конференций мира, регулярные внутренние митапы</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>"
"В команду, которая занимается разработкой моделей для блоков КИБ и СМБ, ищем коллегу уровня middle DS или выше, желательно с опытом работы в банковских структурах.<br /><br /><strong>Обязанности:</strong> <ul> <li>анализ данных для моделирования (подготовка, обработка, анализ качества);</li> <li>участие в проработке архитектуры модели;</li> <li>формирование выборок для моделирования;</li> <li>выполнение всех этапов моделирования;</li> <li>оценка различных метрик качества модели, проведение бэк тестирования;</li> <li>подготовка материалов для защиты результатов перед заказчиком;</li> <li>участие во взаимодействии с заказчиком (риск-менеджмент) в части вопросов, касающихся моделей (постановка задачи, согласование промежуточных результатов моделирования); ∙</li> <li>участие в подготовке бизнес требований на подготовку витрин данных и внедрения модели в промышленную эксплуатацию;</li> <li>подготовка модельной документации.</li> </ul> <strong>Требования:</strong> <ul> <li>хорошие знания в области теории вероятностей, математической статистики, алгоритмов машинного обучения;</li> <li>водним из языков/инструментов анализа данных (предпочтителен Python) и структурированных запросов для работы с данными (SQL);</li> <li>опыт работы в области риск моделирования (ICAAP, Basel) в Банке или консалтинговой компании приветствуется;</li> <li>сертификаты CFA, FRM, PRM и аналоги будут преимуществом; ∙</li> <li>хорошие навыки письменного и устного общения.</li> </ul> <p>​​</p>"
"<p><em>ТОПовый IT-Хаб ищет опытных ML-инженеров в &quot;Центр технологий искусственного интелекта&quot;. Рассматриваем кандидатов уровня Middle и выше.</em></p> <p><strong>Технологии, которыми предстоит заниматься</strong>:</p> <ul> <li>Диалоговые системы.</li> <li>Компьютерное зрение.</li> <li>Рекомендательные системы.</li> <li>Речевые технологии.</li> <li>ML-антифрод.</li> <li>Предиктивные технологии.</li> </ul> <p><strong>УСЛОВИЯ</strong></p> <ol> <li>Постоянно растущий доход - договариваемся на интервью.</li> <li>Полностью удаленный формат / в офисе (обсуждаем).</li> <li>Постоянное развитие и карьерный рост.</li> <li>ДМС и выгодная страховка для родных.</li> <li>Работа в банке с многолетней историей.</li> <li>Льготные условия на продукты банка.</li> <li>Частичная оплата спортивных занятий.</li> <li>Эффективные советы по финансовым и юр.вопросам от специалистов.</li> <li>Несколько дополнительных дней отпуска.</li> <li>Оплачиваем участие в топовых AI-конференциях 2—3 раза в год.</li> </ol> <p><strong>ОБЯЗАННОСТИ</strong></p> <ol> <li>Исследовать научные статьи, строить гипотезы и тестировать их, доносить результат до команды.</li> <li>Улучшать качество моделей.</li> <li>Ускорять работу моделей.</li> <li>Писать воспроизводимый код, оформлять эксперименты в воспроизводимые пайплайны.</li> </ol> <p><strong>ТРЕБОВАНИЯ</strong></p> <ul> <li>Опыт разработки ML-моделей с использованием DL-фреймворков (Pytorch, Jax/Tensorflow и др.) и их применения в продакшне.</li> <li>Разбираетесь в принципах работы современных алгоритмов машинного обучения.</li> <li>Знаете Python.</li> <li>Умеете декомпозировать задачу в переиспользуемые и тестируемые библиотеки и компоненты.</li> <li>Знаете теорию в сфере математики, прикладной статистики, алгоритмов и структур данных.</li> <li>Готовы читать научные статьи на англ. языке.</li> <li>Знаете Linux, Git, Bash и Docker.</li> </ul> <p>Жмите “<strong>ОТКЛИКНУТЬСЯ</strong>” и записывайтесь на собеседование! Обрабатываем отклики 24/7.</p> <p><em>Возможно, вы искали: ML-engineer, ML-инженер, Machine Learning, разработчик машинного обучения, программист искусственного интеллекта, AI developer, Computer Vision, Algorithms и др.</em></p> <p><em>ОБРАЩАЕМ ВНИМАНИЕ, после отклика на данную вакансию потребуется предоставление информации или выполнение иных действий на сторонних информационных ресурсах.</em></p>"
"<p><strong>КИТТ</strong> - аккредитованная продуктовая ИТ-компания. Уже более 10 лет мы разрабатываем и внедряем инновационные и надёжные решения в области промышленной автоматизации. Среди наших клиентов - крупные предприятия машиностроительной отрасли, государственные и частные компании.</p> <p>Профессионалы, которые горят идеей и желанием создавать промышленные интеллектуальные решения - наша главная ценность.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка, настройка и автоматизация конвейера обучения нейронных сетей для обработки изображений на графических ускорителях;</li> <li>Развертывание и поддержка работоспособности компонентов систем технического зрения с применением методов машинного обучения;</li> <li>Имплементация моделей на локальные вычислительные машины и устройства граничных вычислений;</li> <li>Мониторинг и оценка работы CV-моделей.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Уверенное знание операционных систем семейства Linux (Astra,Red OS, L4T – является преимуществом);</li> <li>Понимание структуры ML-конвейеров и метрик оценки качества моделей;</li> <li>Уверенные знания и владения технологией контейнеризации Docker/Kubernetes;</li> <li>Знание процессов CI/CD и опыт использования систем непрерывной интеграции;</li> <li>Уверенное владение языком Python;</li> <li>Уверенное владение командной строки и Bash.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление по ТК РФ с первого дня;</li> <li>Белая зарплата + премии по результатам работы.</li> </ul> <p><strong>Плюсы работы у нас:</strong></p> <ul> <li>Работа в аккредитованной ИТ компании.</li> <li>Интересные и амбициозные проекты.</li> <li>Дружный коллектив, комфортная рабочая атмосфера и отсутствие бюрократии.</li> <li>Возможность профессионального и карьерного роста.</li> </ul>"
"<p>SGS - крупная международная компания, мировой лидер в сфере инспекционных услуг, экспертизы, испытаний и сертификации. Ищем в команду &quot;Мобильного разработчика (Flutter)&quot; в отдел Innovation. Мы подбираем комфортный формат работы для каждого. Интересные таски над инновационными проектами для различных сфер, достойная оплата, отличные возможности для обучения и неограниченные перспективы карьерного роста.</p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка и поддержка мобильных приложений на Flutter.</li> <li>Интеграция и оптимизация нейросетевых моделей в мобильные приложения.</li> <li>Работа с библиотеками и фреймворками для машинного обучения, такими как TensorFlow Lite и Core ML.</li> <li>Проектирование и реализация архитектуры приложений.</li> <li>Проведение тестирования и отладки приложений.</li> <li>Взаимодействие с командой разработчиков и data scientists.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт разработки мобильных приложений на Flutter от 1 года.</li> <li>Знание Android (Activity, Fragment, BroadcastReceiver, WorkManager, View)</li> <li>Понимание принципов ООП, SOLID, Kiss, DRY и шаблонов проектирования.</li> <li>Навыки работы с многопоточностью.</li> <li>Знание и опыт работы с архитектурой Clean architecture, понимание принципов многомодульной архитектуры.</li> <li> <p>Понимание основ DI (Dependency Injection).</p> </li> <li> <p>Умение работать с RESTful API.</p> </li> <li> <p>Знание SQL, опыт работы с SQLite, Room, Firebase.</p> </li> <li>Знание систем контроля версий (Git).</li> <li>Готовность учиться и осваивать новые технологии.</li> <li>Способность работать как в команде, так и самостоятельно.</li> <li>Английский B1.</li> </ul> <p><strong>Желательные навыки:</strong></p> <ul> <li>Опыт работы с библиотеками машинного обучения (TensorFlow, PyTorch, Keras) и их мобильными версиями (TensorFlow Lite).</li> <li>Опыт работы с TLS/SSL</li> </ul> <p><strong>Условия:</strong></p> <p>- медицинское страхование;</p> <p>- Работа в крупной стабильной компании;</p> <p>- Офис в центре города (район ст. м. Площадь Я. Коласа);</p> <p>- Комфортные условия труда;</p> <p>- Стабильная заработная плата (2 раза в месяц на карт-счет);</p> <p>- Дружный коллектив;</p> <p>- Обеспечение современной техникой для комфортной работы;</p> <p>- Формат работы – офис, гибрид.</p> <p>- Различный тип занятости;</p>"
"<p> </p> <p>Мы ищем ML / MLOps инженера в команду, которая занимается продуктивизацией моделей машинного обучения и последующим внедрением моделей в продуктивный контур Банка. Стек на проекте: Python, Kafka, Docker, k8s, Spark, Airflow, Hive.</p> <p><strong>Вместе с нами ты будешь: </strong></p> <ul> <li>Проектирование и реализация решений для промышленного применения ML алгоритмов;</li> <li>Адаптация моделей под инфраструктуру;</li> <li>Оптимизацией моделей для улучшения производительности (inference);</li> <li>Развитие инструментариев ML-платформы;</li> <li>Участие в развертывании ПО на тестовых и продуктивных средах.</li> </ul> <p><strong>Какие знания и навыки для нас важны:</strong>​​​​​​​</p> <ul> <li> <p>Высшее образование обязательно;</p> </li> <li> <p>Знание Python на уровне Middle или Senior;</p> </li> <li>Опыт работы хотя бы с одним из фреймворков: TensorFlow, PyTorch, LightFM;</li> <li> <p>Понимание принципов DevOps и инструментов СI/CD: GitLab/Jenkins/BitBucket/TeamCity;</p> </li> <li> <p>Опыт работы с k8s/OpenShift/Docker.</p> </li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li> <p>Опыт работы с BigData стеком: Hive, Spark, Airflow;</p> </li> <li> <p>Понимание алгоритмов и технологий ML (Boosting, NN, Embedding, Transformers);</p> </li> <li> <p>Знание и опыт работы с языковыми моделями, такими как GPT, Mistral и другие;</p> </li> <li> <p>Опыт работы с корпоративными хранилищами данных и понимание принципов их построения.</p> </li> </ul>"
